MAE
0.78490627
0.6022798
0.635758
0.21074621
0.29178658
0.3503401
0.34560737
0.31308374
0.26917544
0.23165728
0.21481813
0.20564044
0.19044645
0.19072111
0.20403938
0.21442026
0.2153259
0.20766571
0.19629708
0.1859498
0.17842518
0.17429331
0.17241043
0.17183071
0.17232436
0.17464948
0.17876607
0.18322475
0.18620348
0.18647528
0.18391693
0.17947271
0.17461984
0.17069064
0.16821323
0.167062
0.16707939
0.1683352
0.17071536
0.17339782
0.17612381
0.17780894
0.17797714
0.17668422
0.17437692
0.17177096
0.16953872
0.16811915
0.16769378
0.16822468
0.16955769
0.1713575
0.17319293
0.17430444
0.17458746
0.17393985
0.17263687
0.17111737
0.1698132
0.16902162
0.16886842
0.16933365
0.17026465
0.17138804
0.17238538
0.17371921
0.17242332
0.17162874
0.1707303
0.16999061
0.16958825
0.16959867
0.16995037
0.17055903
0.17120735
0.1714751
0.1714384
0.17104442
0.17044932
0.16983718
0.16940625
0.1694231
0.16957
0.17014939
0.17080674
0.1726497
0.1703787
0.16953875
0.1694803
0.16983187
0.16888866
0.16703561
0.16685636
0.16880074
0.16905443
0.16782123
0.16628769
0.16810079
0.16389082
0.1799189
0.16447742
0.1618215
0.16568878
0.17170796
0.1663205
0.16318133
0.16310464
0.16381429
0.16153824
0.1588273
0.15801553
0.16399306
0.15743193
0.15908018
0.15948525
0.15910824
0.1628524
0.16319218
0.1612507
0.159632
0.1532828
0.15689881
0.16296932
0.1574907
0.15097916
0.14904025
0.15149866
0.15639365
0.15439409
0.15035124
0.1475545
0.14696415
0.14815238
0.1499224
0.14630309
0.14131135
0.14175838
0.14557411
0.14317925
0.13875364
0.139645
0.1379712
0.13920212
0.13713053
0.1371875
0.13372953
0.1420759
0.13368891
0.13788192
0.14251204
0.13313907
0.13041054
0.13592644
0.13935378
0.13386452
0.13026552
0.13139221
0.13153762
0.12907723
0.12726073
0.12781985
0.12922606
0.12721947
0.12467013
0.12617373
0.1264963
0.12477157
0.1228967
0.12427851
0.12363752
0.122698285
0.12082124
0.12104226
0.12049563
0.11856368
0.11897884
0.11851152
0.116003394
0.11612893
0.11624153
0.11557641
0.11533431
0.11408895
0.120125055
0.12571935
0.11539991
0.12754196
0.12844107
0.11774033
0.11721671
0.11931853
0.12556203
0.12026706
0.12091581
0.11513483
0.11965809
0.11734632
0.11424429
0.11448261
0.11484398
0.11496404
0.11461586
0.1129815
0.11288714
0.113395356
0.11155511
0.11028211
0.11101403
0.11074265
0.109201655
0.10814608
0.10811837
0.108217195
0.10799901
0.10657662
0.105492115
0.10553466
0.10551266
0.10503325
0.1044431
0.10383929
0.103285134
0.102623284
0.102016464
0.10115911
0.10036542
0.09927252
0.098917775
0.09838412
0.09762495
0.096999995
0.09639261
0.09538825
0.094883755
0.094764374
0.09401894
0.093953356
0.091733895
0.09178598
0.09142253
0.090046756
0.08984275
0.090382546
0.0887767
0.08894098
0.08902969
0.08764558
0.087394
0.08805451
0.0863206
0.090010986
0.09114963
0.090737864
0.09320787
0.09117191
0.09004881
0.08988363
0.090634525
0.088576056
0.08943204
0.088358596
0.08692345
0.0874549
0.08698828
0.08618286
0.08536981
0.08560033
0.08479281
0.08386876
0.084416375
0.083612904
0.08285475
0.08362743
0.082422085
0.0815156
0.0818756
0.08098086
0.08085943
0.080766834
0.0800173
0.07999466
0.07966399
0.07940577
0.07903217
0.07896444
0.07835005
0.078301966
0.077986896
0.07771368
0.0777
0.07726083
0.077530555
0.076816246
0.07747079
0.07690937
0.07982776
0.07895493
0.08169942
0.0755914
0.07593023
0.07937002
0.074792445
0.07510393
0.0773574
0.074341714
0.074683174
0.07613568
0.07385459
0.07372616
0.07509397
0.073515646
0.07299613
0.07417688
0.072955914
0.07233561
0.073443
0.07235228
0.07185192
0.07274187
0.07173429
0.071324944
0.07202202
0.07102714
0.070718385
0.07131442
0.07042545
0.07024256
0.070610605
0.06976864
0.06967355
0.06990714
0.069234766
0.069181725
0.06911964
0.06865848
0.068649486
0.0683915
0.068184644
0.06802906
0.06779793
0.067758635
0.06741808
0.06736926
0.067151316
0.06688267
0.066932924
0.066572726
0.06645087
0.06632913
0.06612205
0.066023454
0.065887466
0.06563227
0.0655793
0.06520837
0.06530239
0.0648933
0.06508817
0.06452736
0.0650502
0.064360924
0.06578611
0.06507809
0.068103716
0.06682423
0.06871896
0.063876234
0.06378992
0.065968625
0.06395711
0.06438675
0.06316492
0.06282835
0.06404736
0.062263507
0.06206904
0.06275529
0.06193033
0.061979916
0.0614994
0.061233327
0.061531615
0.061025042
0.06047364
0.060921747
0.060289927
0.060152937
0.06004158
0.059611976
0.059842806
0.05937253
0.059114825
0.059200417
0.05892454
0.05872544
0.058521926
0.058334544
0.05838481
0.057981953
0.05782345
0.05776415
0.05753632
0.057454124
0.057218105
0.057183057
0.0569302
0.05671895
0.056643702
0.05647523
0.056341484
0.0561614
0.056101408
0.055817503
0.055810746
0.05554602
0.055562742
0.05529682
0.055383112
0.055066142
0.055365406
0.055126753
0.055992477
0.055833522
0.05814336
0.057493027
0.05906457
0.055512276
0.05449511
0.05447537
0.054887522
0.055528022
0.053478535
0.05382761
0.05448876
0.053409602
0.053230543
0.053382367
0.05333344
0.05288036
0.052717358
0.052715134
0.052534334
0.052415323
0.052147496
0.05219233
0.051921643
0.051706903
0.051851023
0.051442187
0.051419254
0.05135692
0.05112888
0.05100427
0.050952867
0.050778247
0.05065073
0.050641008
0.05039801
0.05046182
0.050182104
0.05021327
0.050020937
0.05010464
0.04986652
0.050194774
0.049921874
0.05075147
0.050517198
0.052112386
0.051138863
0.051598664
0.04967098
0.049784888
0.04998425
0.049301922
0.049540773
0.04925599
0.049126413
0.04847705
0.04859878
0.048728824
0.04828564
0.048606467
0.047987122
0.047954902
0.048122093
0.047696237
0.04797943
0.047569294
0.047518883
0.04747634
0.047328487
0.047427367
0.047133707
0.04711166
0.046972938
0.046907622
0.0468375
0.04674075
0.04673509
0.046605453
0.046592426
0.046446573
0.046361618
0.046383742
0.046211276
0.04640558
0.04622674
0.04653256
0.046425603
0.04702181
0.04716583
0.04783764
0.04747542
0.046730895
0.04641732
0.045975424
0.046350054
0.045835752
0.046316728
0.045689873
0.046037998
0.045742013
0.04599939
0.045399606
0.045609996
0.04536675
0.045641094
0.044848967
0.04495405
0.04476348
0.044798765
0.044646036
0.04455171
0.04427853
0.04437373
0.044269312
0.044018887
0.044128165
0.044055395
0.04408572
0.043784115
0.043892056
0.04369969
0.043937325
0.043732557
0.044203505
0.044133335
0.04564084
0.04612438
0.049390428
0.04932611
0.05163599
0.047023624
0.045304827
0.0445167
0.045208927
0.045834526
0.043730233
0.04438722
0.04481941
0.04353434
0.043337487
0.04374658
0.04359642
0.042965487
0.043061838
0.04329724
0.042803276
0.042557087
0.042802814
0.04270772
0.042203262
0.04228645
0.042414516
0.041974053
0.04203462
0.04218755
0.041769132
0.041654464
0.041889884
0.041720543
0.041542407
0.041577335
0.041451808
0.04145264
0.04128713
0.04123168
0.041299764
0.041083183
0.041068528
0.04105039
0.04095414
0.040852882
0.040859245
0.04075432
0.040778514
0.0406165
0.04055804
0.040571764
0.0404758
0.04045845
0.040370166
0.040292464
0.04035414
0.04022279
0.04041109
0.040425304
0.04121993
0.042146683
0.044473685
0.045264747
0.04469496
0.043338433
0.042013075
0.041449126
0.04221103
0.04161784
0.04126372
0.041125543
0.041031007
0.040587332
0.040838618
0.040622786
0.040001046
0.040162344
0.040076748
0.03993505
0.039532702
0.039601874
0.039611235
0.03940324
0.039240696
0.03920177
0.039134886
0.03908372
0.03890419
0.03889502
0.038824525
0.03872714
0.03870405
0.038570292
0.038534727
0.038466167
0.038425293
0.038364563
0.03825952
0.03819564
0.038208533
0.038093008
0.038053747
0.037991013
0.037932333
0.037902772
0.037831794
0.03780118
0.037729256
0.037654106
0.037656084
0.037548974
0.03756741
0.03748137
0.03761011
0.037572138
0.038348183
0.039318223
0.043144252
0.047313258
0.056528434
0.053041782
0.048105948
0.040057298
0.043239076
0.046266686
0.04090926
0.04177212
0.041927457
0.03993427
0.0411484
0.039245296
0.03951691
0.039102666
0.038284283
0.038951907
0.037647754
0.038409304
0.037928347
0.03784377
0.037677884
0.03735159
0.03781918
0.03680786
0.037499886
0.036927566
0.036964014
0.036721367
0.036777575
0.036707874
0.03639938
0.03665064
0.036353502
0.036361836
0.036339805
0.03618301
0.03615219
0.036087364
0.03606232
0.03591652
0.035943266
0.03584254
0.03581271
0.03576639
0.035644762
0.03572866
0.0355718
0.03555275
