Variance
-1.7364654541015625
-7.725687026977539
-19.812501907348633
-2.0788774490356445
-2.66314959526062
-4.867709159851074
-6.007438659667969
-6.663942813873291
-6.6239519119262695
-5.598832607269287
-3.7881078720092773
-2.162440299987793
-1.7099292278289795
-2.3324406147003174
-3.1155810356140137
-3.3500523567199707
-2.9879488945007324
-2.3727383613586426
-1.855128526687622
-1.6099834442138672
-1.5884270668029785
-1.5921220779418945
-1.4649882316589355
-1.2213993072509766
-0.9786796569824219
-0.8147785663604736
-0.7175600528717041
-0.6303689479827881
-0.523169755935669
-0.41056835651397705
-0.333652138710022
-0.32119035720825195
-0.36128103733062744
-0.4107825756072998
-0.43096888065338135
-0.41177356243133545
-0.3647582530975342
-0.30526983737945557
-0.24454712867736816
-0.1915140151977539
-0.15155184268951416
-0.12891292572021484
-0.11935293674468994
-0.1127709150314331
-0.10060131549835205
-0.08187949657440186
-0.061881422996520996
-0.046456336975097656
-0.03887605667114258
-0.04036426544189453
-0.050695061683654785
-0.06685495376586914
-0.08212125301361084
-0.08857381343841553
-0.08193659782409668
-0.06446659564971924
-0.04276859760284424
-0.02325260639190674
-0.009532451629638672
-0.002750396728515625
-0.002613544464111328
-0.0074329376220703125
-0.013875961303710938
-0.01805901527404785
-0.01774919033050537
-0.013611316680908203
-0.0082322359085083
-0.004189133644104004
-0.0028499364852905273
-0.004322171211242676
-0.007720589637756348
-0.011441826820373535
-0.013683080673217773
-0.013286113739013672
-0.010326385498046875
-0.0059185028076171875
-0.0015007257461547852
0.0017462968826293945
0.0031769275665283203
0.0028402209281921387
0.0015312433242797852
0.0004353523254394531
0.00039076805114746094
0.0013336539268493652
0.002438843250274658
0.0027727484703063965
0.0018687248229980469
-8.33272933959961e-05
-0.0023543834686279297
-0.003957867622375488
-0.0040819644927978516
-0.0025206804275512695
0.0001863241195678711
0.0030401945114135742
0.005078017711639404
0.005750596523284912
0.005066633224487305
0.0035210847854614258
0.001844644546508789
0.0006386637687683105
0.00012093782424926758
0.00013554096221923828
0.00037610530853271484
