Date_Time,KSJC,KNUQ
2017-01-30 19:00:00,54.62,66.71
2017-01-30 19:05:00,54.62,66.71
2017-01-30 19:10:00,58.29,66.71
2017-01-30 19:15:00,58.29,66.71
2017-01-30 19:20:00,54.62,66.71
2017-01-30 19:25:00,58.29,66.71
2017-01-30 19:30:00,58.29,66.71
2017-01-30 19:35:00,62.48,66.71
2017-01-30 19:40:00,62.24,66.71
2017-01-30 19:45:00,62.24,66.71
2017-01-30 19:50:00,62.24,71.27
2017-01-30 19:53:00,66.71,
2017-01-30 19:55:00,66.71,71.27
2017-01-30 20:00:00,66.71,71.27
2017-01-30 20:05:00,66.71,71.27
2017-01-30 20:10:00,66.71,71.27
2017-01-30 20:15:00,66.71,71.27
2017-01-30 20:20:00,66.71,71.27
2017-01-30 20:25:00,71.27,71.27
2017-01-30 20:30:00,71.27,71.27
2017-01-30 20:35:00,71.27,76.18
2017-01-30 20:40:00,71.27,71.08
2017-01-30 20:45:00,71.27,76.18
2017-01-30 20:50:00,71.27,71.08
2017-01-30 20:53:00,71.27,
2017-01-30 20:55:00,71.27,71.08
2017-01-30 21:00:00,71.27,76.18
2017-01-30 21:05:00,71.27,71.08
2017-01-30 21:10:00,71.27,71.08
2017-01-30 21:15:00,71.27,76.02
2017-01-30 21:20:00,71.27,76.02
2017-01-30 21:25:00,71.27,76.02
2017-01-30 21:30:00,76.18,76.02
2017-01-30 21:35:00,81.48,75.84
2017-01-30 21:40:00,76.02,70.88
2017-01-30 21:45:00,71.27,76.02
2017-01-30 21:50:00,76.18,76.02
2017-01-30 21:53:00,76.18,
2017-01-30 21:55:00,76.18,76.02
2017-01-30 22:00:00,71.08,76.02
2017-01-30 22:05:00,76.02,76.02
2017-01-30 22:10:00,71.08,70.88
2017-01-30 22:15:00,71.08,70.88
2017-01-30 22:20:00,71.08,75.84
2017-01-30 22:25:00,70.88,75.84
2017-01-30 22:30:00,76.02,75.84
2017-01-30 22:35:00,76.02,75.84
2017-01-30 22:40:00,70.88,75.84
2017-01-30 22:45:00,70.88,75.84
2017-01-30 22:50:00,70.88,75.84
2017-01-30 22:53:00,70.88,
2017-01-30 22:55:00,70.88,75.84
2017-01-30 23:00:00,75.84,75.84
2017-01-30 23:05:00,75.84,75.84
2017-01-30 23:10:00,70.88,75.84
2017-01-30 23:15:00,75.84,75.84
2017-01-30 23:20:00,75.84,75.84
2017-01-30 23:25:00,75.84,75.84
2017-01-30 23:30:00,75.84,75.84
2017-01-30 23:35:00,75.84,81.2
2017-01-30 23:40:00,81.2,81.2
2017-01-30 23:45:00,81.2,81.2
2017-01-30 23:50:00,75.84,75.67
2017-01-30 23:53:00,81.2,
2017-01-30 23:55:00,75.67,75.67
2017-01-31 00:00:00,75.67,75.67
2017-01-31 00:05:00,81.2,75.67
2017-01-31 00:10:00,81.2,75.67
2017-01-31 00:15:00,81.2,75.67
2017-01-31 00:20:00,81.2,81.2
2017-01-31 00:25:00,81.2,75.67
2017-01-31 00:30:00,81.2,75.67
2017-01-31 00:35:00,81.2,75.67
2017-01-31 00:40:00,75.84,75.67
2017-01-31 00:45:00,81.2,75.67
2017-01-31 00:50:00,81.2,75.67
2017-01-31 00:53:00,75.84,
2017-01-31 00:55:00,81.2,75.67
2017-01-31 01:00:00,81.2,75.67
2017-01-31 01:05:00,75.67,75.67
2017-01-31 01:10:00,75.67,81.06
2017-01-31 01:15:00,75.67,81.06
2017-01-31 01:20:00,75.67,81.06
2017-01-31 01:25:00,81.2,81.06
2017-01-31 01:30:00,75.67,81.06
2017-01-31 01:35:00,81.06,81.06
2017-01-31 01:40:00,81.06,80.92
2017-01-31 01:45:00,81.06,80.92
2017-01-31 01:50:00,81.06,86.89
2017-01-31 01:53:00,81.06,
2017-01-31 01:55:00,81.06,86.89
2017-01-31 02:00:00,81.06,81.06
2017-01-31 02:05:00,,
2017-01-31 02:10:00,,
2017-01-31 02:15:00,81.06,81.06
2017-01-31 02:20:00,81.06,81.06
2017-01-31 02:25:00,81.06,81.06
2017-01-31 02:30:00,81.06,86.89
2017-01-31 02:35:00,80.92,81.06
2017-01-31 02:40:00,75.5,81.06
2017-01-31 02:45:00,81.06,81.06
2017-01-31 02:50:00,80.92,81.06
2017-01-31 02:53:00,80.92,
2017-01-31 02:55:00,80.92,81.06
2017-01-31 03:00:00,86.79,81.06
2017-01-31 03:05:00,86.79,81.06
2017-01-31 03:10:00,80.92,81.06
2017-01-31 03:15:00,80.92,86.89
2017-01-31 03:20:00,80.92,86.89
2017-01-31 03:25:00,75.5,86.89
2017-01-31 03:30:00,75.5,86.79
2017-01-31 03:35:00,75.5,86.79
2017-01-31 03:40:00,75.5,86.79
2017-01-31 03:45:00,80.92,86.79
2017-01-31 03:50:00,86.79,86.79
2017-01-31 03:53:00,80.92,
2017-01-31 03:55:00,80.92,86.79
2017-01-31 04:00:00,86.79,86.79
2017-01-31 04:05:00,86.79,86.79
2017-01-31 04:10:00,,
2017-01-31 04:15:00,80.92,86.79
2017-01-31 04:20:00,86.79,86.79
2017-01-31 04:25:00,86.79,93.19
2017-01-31 04:30:00,80.92,93.19
2017-01-31 04:35:00,80.92,86.89
2017-01-31 04:40:00,86.79,86.89
2017-01-31 04:45:00,86.79,86.89
2017-01-31 04:50:00,86.79,80.92
2017-01-31 04:53:00,86.79,
2017-01-31 04:55:00,86.79,86.79
2017-01-31 05:00:00,86.79,80.92
2017-01-31 05:05:00,86.79,86.79
2017-01-31 05:10:00,80.92,86.79
2017-01-31 05:15:00,86.79,93.13
2017-01-31 05:20:00,80.92,86.79
2017-01-31 05:25:00,86.79,86.79
2017-01-31 05:30:00,86.79,86.79
2017-01-31 05:35:00,86.79,86.79
2017-01-31 05:40:00,86.79,93.13
2017-01-31 05:45:00,86.79,86.79
2017-01-31 05:50:00,86.79,86.79
2017-01-31 05:53:00,86.79,
2017-01-31 05:55:00,86.79,86.79
2017-01-31 06:00:00,86.79,86.79
2017-01-31 06:05:00,86.79,86.79
2017-01-31 06:10:00,86.79,93.13
2017-01-31 06:15:00,86.79,93.13
2017-01-31 06:20:00,86.79,93.13
2017-01-31 06:25:00,86.79,86.79
2017-01-31 06:30:00,86.79,86.79
2017-01-31 06:35:00,86.79,86.79
2017-01-31 06:40:00,86.79,86.79
2017-01-31 06:45:00,86.79,86.79
2017-01-31 06:50:00,80.92,86.79
2017-01-31 06:53:00,80.92,
2017-01-31 06:55:00,80.92,86.79
2017-01-31 07:00:00,80.92,86.79
2017-01-31 07:05:00,86.79,86.79
2017-01-31 07:10:00,80.92,86.79
2017-01-31 07:15:00,80.92,86.79
2017-01-31 07:20:00,86.79,93.13
2017-01-31 07:25:00,86.79,86.79
2017-01-31 07:30:00,86.79,86.79
2017-01-31 07:35:00,93.13,86.79
2017-01-31 07:40:00,86.79,86.79
2017-01-31 07:45:00,86.79,86.89
2017-01-31 07:50:00,86.79,81.06
2017-01-31 07:53:00,80.92,
2017-01-31 07:55:00,80.92,81.06
2017-01-31 08:00:00,80.92,81.06
2017-01-31 08:05:00,86.89,81.06
2017-01-31 08:10:00,75.5,81.06
2017-01-31 08:15:00,,
2017-01-31 08:20:00,,
2017-01-31 08:25:00,81.06,81.2
2017-01-31 08:30:00,81.06,81.2
2017-01-31 08:35:00,75.67,81.2
2017-01-31 08:40:00,75.67,75.67
2017-01-31 08:45:00,75.67,81.2
2017-01-31 08:50:00,75.67,75.84
2017-01-31 08:53:00,70.68,
2017-01-31 08:55:00,75.84,
2017-01-31 09:00:00,75.84,75.84
2017-01-31 09:05:00,75.84,75.84
2017-01-31 09:10:00,75.84,76.02
2017-01-31 09:15:00,,
2017-01-31 09:20:00,,
2017-01-31 09:25:00,70.88,70.88
2017-01-31 09:30:00,70.88,70.88
2017-01-31 09:35:00,66.27,70.88
2017-01-31 09:40:00,,
2017-01-31 09:45:00,66.27,66.27
2017-01-31 09:50:00,66.27,71.08
2017-01-31 09:53:00,66.27,
2017-01-31 09:55:00,66.27,71.08
2017-01-31 10:00:00,62.0,66.49
2017-01-31 10:05:00,62.0,71.27
2017-01-31 10:10:00,62.0,71.27
2017-01-31 10:15:00,66.49,71.27
2017-01-31 10:20:00,,
2017-01-31 10:25:00,58.03,71.27
2017-01-31 10:30:00,58.03,71.27
2017-01-31 10:35:00,62.24,66.71
2017-01-31 10:40:00,58.03,66.71
2017-01-31 10:45:00,54.35,66.71
2017-01-31 10:50:00,58.29,66.71
2017-01-31 10:53:00,54.35,
2017-01-31 10:55:00,54.35,66.71
2017-01-31 11:00:00,54.35,66.71
2017-01-31 11:05:00,54.62,66.71
2017-01-31 11:10:00,54.62,66.71
2017-01-31 11:15:00,54.62,66.71
2017-01-31 11:20:00,50.93,62.48
2017-01-31 11:25:00,54.62,62.48
2017-01-31 11:30:00,58.55,62.48
2017-01-31 11:35:00,51.21,62.48
2017-01-31 11:40:00,54.62,62.48
2017-01-31 11:45:00,54.89,62.48
2017-01-31 11:50:00,58.55,66.93
2017-01-31 11:53:00,51.21,
2017-01-31 11:55:00,48.03,66.93
2017-01-31 12:00:00,51.21,66.93
2017-01-31 12:05:00,48.03,66.93
2017-01-31 12:10:00,48.03,66.93
2017-01-31 12:15:00,51.21,62.72
2017-01-31 12:20:00,48.03,62.72
2017-01-31 12:25:00,48.03,62.72
2017-01-31 12:30:00,51.21,62.72
2017-01-31 12:35:00,51.21,62.72
2017-01-31 12:40:00,48.03,66.93
2017-01-31 12:45:00,44.78,62.72
2017-01-31 12:50:00,44.78,62.72
2017-01-31 12:53:00,44.78,
2017-01-31 12:55:00,45.07,62.72
2017-01-31 13:00:00,48.03,62.72
2017-01-31 13:05:00,45.07,62.72
2017-01-31 13:10:00,45.07,62.72
2017-01-31 13:15:00,48.31,58.8
2017-01-31 13:20:00,48.31,59.05
2017-01-31 13:25:00,45.07,55.15
2017-01-31 13:30:00,42.03,58.8
2017-01-31 13:35:00,42.03,55.15
2017-01-31 13:40:00,48.31,51.48
2017-01-31 13:45:00,48.31,51.48
2017-01-31 13:50:00,48.31,55.15
2017-01-31 13:53:00,48.31,
2017-01-31 13:55:00,48.31,55.15
2017-01-31 14:00:00,45.07,51.48
2017-01-31 14:05:00,48.31,48.31
2017-01-31 14:10:00,48.31,48.31
2017-01-31 14:15:00,48.31,45.07
2017-01-31 14:20:00,48.31,55.15
2017-01-31 14:25:00,48.31,59.05
2017-01-31 14:30:00,48.31,59.05
2017-01-31 14:35:00,48.31,59.05
2017-01-31 14:40:00,48.31,59.05
2017-01-31 14:45:00,48.31,59.05
2017-01-31 14:50:00,48.31,59.05
2017-01-31 14:53:00,48.31,
2017-01-31 14:55:00,48.31,62.95
2017-01-31 15:00:00,48.31,67.15
2017-01-31 15:05:00,48.31,67.15
2017-01-31 15:10:00,48.31,67.15
2017-01-31 15:15:00,48.31,67.15
2017-01-31 15:20:00,45.07,67.15
2017-01-31 15:25:00,48.31,67.15
2017-01-31 15:30:00,51.76,67.15
2017-01-31 15:35:00,45.36,67.15
2017-01-31 15:40:00,48.31,62.72
2017-01-31 15:45:00,48.31,67.15
2017-01-31 15:50:00,48.31,67.15
2017-01-31 15:53:00,51.76,
2017-01-31 15:55:00,51.76,62.72
2017-01-31 16:00:00,51.76,62.72
2017-01-31 16:05:00,,
2017-01-31 16:10:00,,
2017-01-31 16:15:00,51.76,66.93
2017-01-31 16:20:00,55.15,62.48
2017-01-31 16:25:00,55.15,62.48
2017-01-31 16:30:00,58.8,66.93
2017-01-31 16:35:00,58.8,66.93
2017-01-31 16:40:00,58.8,66.93
2017-01-31 16:45:00,62.72,66.93
2017-01-31 16:50:00,62.72,66.93
2017-01-31 16:53:00,62.72,
2017-01-31 16:55:00,62.72,66.93
2017-01-31 17:00:00,62.72,66.93
2017-01-31 17:05:00,62.72,66.93
2017-01-31 17:10:00,62.72,62.48
2017-01-31 17:15:00,62.72,62.48
2017-01-31 17:20:00,66.93,62.48
2017-01-31 17:25:00,62.48,62.48
2017-01-31 17:30:00,54.62,62.48
2017-01-31 17:35:00,58.55,62.48
2017-01-31 17:40:00,62.48,62.48
2017-01-31 17:45:00,58.55,62.48
2017-01-31 17:50:00,58.55,66.71
2017-01-31 17:53:00,58.55,
2017-01-31 17:55:00,58.55,66.93
2017-01-31 18:00:00,58.55,66.93
2017-01-31 18:05:00,58.55,66.93
2017-01-31 18:10:00,58.55,66.93
2017-01-31 18:15:00,58.55,66.93
2017-01-31 18:20:00,54.62,66.93
2017-01-31 18:25:00,54.62,62.48
2017-01-31 18:30:00,58.29,62.48
2017-01-31 18:35:00,58.29,62.48
2017-01-31 18:40:00,54.62,62.48
2017-01-31 18:45:00,62.48,62.48
2017-01-31 18:50:00,62.48,66.93
2017-01-31 18:53:00,62.48,
2017-01-31 18:55:00,62.48,62.48
2017-01-31 19:00:00,62.48,62.48
2017-01-31 19:05:00,62.48,66.71
2017-01-31 19:10:00,,
2017-01-31 19:15:00,62.48,66.71
2017-01-31 19:20:00,62.48,66.71
2017-01-31 19:25:00,62.48,66.71
2017-01-31 19:30:00,62.24,66.71
2017-01-31 19:35:00,62.24,66.71
2017-01-31 19:40:00,62.24,66.71
2017-01-31 19:45:00,62.48,66.71
2017-01-31 19:50:00,58.29,66.71
2017-01-31 19:53:00,62.48,
2017-01-31 19:55:00,62.48,66.71
2017-01-31 20:00:00,66.71,71.27
2017-01-31 20:05:00,66.71,71.27
2017-01-31 20:10:00,66.71,71.27
2017-01-31 20:15:00,62.48,71.27
2017-01-31 20:20:00,66.71,71.27
2017-01-31 20:25:00,66.71,71.27
2017-01-31 20:30:00,66.71,71.27
2017-01-31 20:35:00,66.71,76.35
2017-01-31 20:40:00,66.71,76.35
2017-01-31 20:45:00,66.71,81.48
2017-01-31 20:50:00,66.71,81.48
2017-01-31 20:53:00,66.71,
2017-01-31 20:55:00,66.71,76.18
2017-01-31 21:00:00,71.47,76.18
2017-01-31 21:05:00,71.47,76.18
2017-01-31 21:10:00,71.47,76.18
2017-01-31 21:15:00,71.47,76.18
2017-01-31 21:20:00,71.47,81.48
2017-01-31 21:25:00,71.27,76.18
2017-01-31 21:30:00,76.18,81.61
2017-01-31 21:35:00,76.18,81.61
2017-01-31 21:40:00,71.27,81.61
2017-01-31 21:45:00,71.27,81.61
2017-01-31 21:50:00,71.27,81.61
2017-01-31 21:53:00,71.27,
2017-01-31 21:55:00,71.27,81.61
2017-01-31 22:00:00,76.18,81.61
2017-01-31 22:05:00,71.27,81.48
2017-01-31 22:10:00,76.18,76.18
2017-01-31 22:15:00,71.27,81.48
2017-01-31 22:20:00,71.27,76.18
2017-01-31 22:25:00,71.27,76.18
2017-01-31 22:30:00,71.27,81.48
2017-01-31 22:35:00,71.27,76.18
2017-01-31 22:40:00,76.18,76.18
2017-01-31 22:45:00,76.18,81.34
2017-01-31 22:50:00,76.18,81.48
2017-01-31 22:53:00,76.18,
2017-01-31 22:55:00,76.18,81.48
2017-01-31 23:00:00,76.18,81.48
2017-01-31 23:05:00,76.18,81.48
2017-01-31 23:10:00,76.18,81.48
2017-01-31 23:15:00,76.18,81.48
2017-01-31 23:20:00,81.48,81.48
2017-01-31 23:25:00,76.18,81.48
2017-01-31 23:30:00,76.18,81.48
2017-01-31 23:35:00,76.18,81.48
2017-01-31 23:40:00,81.48,81.48
2017-01-31 23:45:00,81.48,81.48
2017-01-31 23:50:00,81.48,81.48
2017-01-31 23:53:00,81.48,
2017-01-31 23:55:00,81.48,81.48
2017-02-01 00:00:00,81.48,81.48
2017-02-01 00:05:00,81.48,81.48
2017-02-01 00:10:00,81.48,81.34
2017-02-01 00:15:00,81.48,81.34
2017-02-01 00:20:00,81.48,87.19
2017-02-01 00:25:00,81.48,81.34
2017-02-01 00:30:00,81.48,87.19
2017-02-01 00:35:00,81.48,81.34
2017-02-01 00:40:00,81.48,87.19
2017-02-01 00:45:00,81.48,87.19
2017-02-01 00:50:00,81.48,87.19
2017-02-01 00:53:00,81.48,
2017-02-01 00:55:00,81.48,87.19
2017-02-01 01:00:00,81.48,87.19
2017-02-01 01:05:00,87.19,87.19
2017-02-01 01:10:00,81.34,87.19
2017-02-01 01:15:00,81.34,87.19
2017-02-01 01:20:00,81.2,87.19
2017-02-01 01:25:00,81.2,87.19
2017-02-01 01:30:00,81.34,87.19
2017-02-01 01:35:00,81.34,87.19
2017-02-01 01:40:00,87.19,87.19
2017-02-01 01:45:00,87.09,93.35
2017-02-01 01:50:00,87.19,87.09
2017-02-01 01:53:00,87.19,
2017-02-01 01:55:00,87.19,87.09
2017-02-01 02:00:00,87.19,87.09
2017-02-01 02:05:00,87.19,87.19
2017-02-01 02:10:00,81.34,87.19
2017-02-01 02:15:00,81.34,87.19
2017-02-01 02:20:00,81.34,87.19
2017-02-01 02:25:00,81.34,87.19
2017-02-01 02:30:00,81.34,87.19
2017-02-01 02:35:00,81.34,87.19
2017-02-01 02:40:00,81.34,87.19
2017-02-01 02:45:00,81.34,87.19
2017-02-01 02:50:00,81.34,87.19
2017-02-01 02:53:00,81.34,
2017-02-01 02:55:00,81.34,87.19
2017-02-01 03:00:00,81.34,87.19
2017-02-01 03:05:00,81.34,87.19
2017-02-01 03:10:00,81.34,93.35
2017-02-01 03:15:00,81.34,81.2
2017-02-01 03:20:00,81.34,87.09
2017-02-01 03:25:00,81.34,87.19
2017-02-01 03:30:00,81.34,87.19
2017-02-01 03:35:00,87.09,87.19
2017-02-01 03:40:00,81.34,87.19
2017-02-01 03:45:00,81.34,87.09
2017-02-01 03:50:00,81.34,87.19
2017-02-01 03:53:00,81.34,
2017-02-01 03:55:00,81.34,87.19
2017-02-01 04:00:00,81.34,87.19
2017-02-01 04:05:00,81.2,87.19
2017-02-01 04:10:00,75.84,81.34
2017-02-01 04:15:00,81.2,81.34
2017-02-01 04:20:00,75.84,81.34
2017-02-01 04:25:00,81.34,87.09
2017-02-01 04:30:00,81.34,87.09
2017-02-01 04:35:00,81.34,87.09
2017-02-01 04:40:00,81.34,87.09
2017-02-01 04:45:00,75.84,87.19
2017-02-01 04:50:00,81.34,93.35
2017-02-01 04:53:00,75.84,
2017-02-01 04:55:00,75.84,87.09
2017-02-01 05:00:00,81.2,87.09
2017-02-01 05:05:00,75.84,87.09
2017-02-01 05:10:00,81.2,87.09
2017-02-01 05:15:00,81.34,87.19
2017-02-01 05:20:00,81.2,87.19
2017-02-01 05:25:00,81.2,87.19
2017-02-01 05:30:00,81.34,87.19
2017-02-01 05:35:00,81.34,87.19
2017-02-01 05:40:00,81.34,87.19
2017-02-01 05:45:00,81.34,87.19
2017-02-01 05:50:00,81.34,87.19
2017-02-01 05:53:00,81.34,
2017-02-01 05:55:00,81.34,87.19
2017-02-01 06:00:00,81.34,87.19
2017-02-01 06:05:00,81.34,87.19
2017-02-01 06:10:00,81.34,87.19
2017-02-01 06:15:00,81.34,87.19
2017-02-01 06:20:00,81.34,93.35
2017-02-01 06:25:00,76.02,87.09
2017-02-01 06:30:00,81.48,87.09
2017-02-01 06:35:00,81.48,87.19
2017-02-01 06:40:00,81.48,87.19
2017-02-01 06:45:00,87.19,87.19
2017-02-01 06:50:00,81.34,87.19
2017-02-01 06:53:00,87.19,
2017-02-01 06:55:00,87.19,81.48
2017-02-01 07:00:00,81.34,87.19
2017-02-01 07:05:00,81.34,87.19
2017-02-01 07:10:00,81.34,87.19
2017-02-01 07:15:00,81.34,87.19
2017-02-01 07:20:00,81.34,87.19
2017-02-01 07:25:00,81.34,87.19
2017-02-01 07:30:00,81.34,87.19
2017-02-01 07:35:00,81.34,87.19
2017-02-01 07:40:00,81.34,87.19
2017-02-01 07:45:00,87.19,87.19
2017-02-01 07:50:00,87.19,87.19
2017-02-01 07:53:00,87.19,
2017-02-01 07:55:00,81.48,87.19
2017-02-01 08:00:00,81.48,81.48
2017-02-01 08:05:00,81.48,81.48
2017-02-01 08:10:00,87.28,87.19
2017-02-01 08:15:00,87.28,81.48
2017-02-01 08:20:00,87.28,87.28
2017-02-01 08:25:00,87.28,87.28
2017-02-01 08:30:00,87.28,87.28
2017-02-01 08:45:00,87.28,81.61
2017-02-01 08:50:00,87.28,87.28
2017-02-01 08:53:00,87.28,
2017-02-01 08:55:00,,
2017-02-01 09:00:00,87.28,81.61
2017-02-01 09:05:00,81.61,81.61
2017-02-01 09:10:00,81.61,87.28
2017-02-01 09:15:00,81.61,87.28
2017-02-01 09:20:00,81.61,87.28
2017-02-01 09:25:00,81.61,81.61
2017-02-01 09:30:00,81.61,81.61
2017-02-01 09:35:00,76.35,81.61
2017-02-01 09:40:00,81.61,81.61
2017-02-01 09:45:00,81.61,81.61
2017-02-01 09:50:00,81.61,81.61
2017-02-01 09:53:00,81.61,
2017-02-01 09:55:00,71.27,81.61
2017-02-01 10:00:00,71.27,81.61
2017-02-01 10:05:00,71.27,81.61
2017-02-01 10:10:00,71.27,81.61
2017-02-01 10:15:00,71.27,81.61
2017-02-01 10:20:00,76.35,81.75
2017-02-01 10:25:00,71.27,81.75
2017-02-01 10:30:00,66.71,76.35
2017-02-01 10:35:00,66.71,81.75
2017-02-01 10:40:00,66.71,87.38
2017-02-01 10:45:00,66.71,81.75
2017-02-01 10:50:00,66.71,81.75
2017-02-01 10:53:00,66.71,
2017-02-01 10:55:00,66.71,81.75
2017-02-01 11:00:00,66.71,81.75
2017-02-01 11:05:00,66.71,81.75
2017-02-01 11:10:00,66.71,81.75
2017-02-01 11:15:00,66.71,81.75
2017-02-01 11:20:00,66.71,76.52
2017-02-01 11:25:00,66.71,76.52
2017-02-01 11:30:00,62.48,71.47
2017-02-01 11:35:00,58.29,66.93
2017-02-01 11:40:00,54.35,62.48
2017-02-01 11:45:00,58.29,62.48
2017-02-01 11:50:00,50.93,62.48
2017-02-01 11:53:00,50.93,
2017-02-01 11:55:00,50.93,62.48
2017-02-01 12:00:00,50.93,62.48
2017-02-01 12:05:00,50.93,58.55
2017-02-01 12:10:00,50.93,58.55
2017-02-01 12:15:00,50.93,54.62
2017-02-01 12:20:00,54.62,50.93
2017-02-01 12:25:00,54.62,50.93
2017-02-01 12:30:00,54.62,50.93
2017-02-01 12:35:00,54.62,50.93
2017-02-01 12:40:00,50.93,50.93
2017-02-01 12:45:00,47.75,50.93
2017-02-01 12:50:00,50.93,47.75
2017-02-01 12:53:00,50.93,
2017-02-01 12:55:00,50.93,41.73
2017-02-01 13:00:00,50.93,47.75
2017-02-01 13:05:00,47.75,66.93
2017-02-01 13:10:00,41.73,66.93
2017-02-01 13:15:00,38.87,66.93
2017-02-01 13:20:00,38.87,66.93
2017-02-01 13:25:00,38.87,71.66
2017-02-01 13:30:00,38.87,71.66
2017-02-01 13:35:00,41.73,71.66
2017-02-01 13:40:00,41.73,66.93
2017-02-01 13:45:00,41.73,71.66
2017-02-01 13:50:00,38.87,71.66
2017-02-01 13:53:00,38.87,
2017-02-01 13:55:00,38.87,76.52
2017-02-01 14:00:00,38.87,76.52
2017-02-01 14:05:00,36.47,76.52
2017-02-01 14:10:00,38.87,66.93
2017-02-01 14:15:00,38.87,54.62
2017-02-01 14:20:00,38.87,54.62
2017-02-01 14:25:00,41.73,54.62
2017-02-01 14:30:00,41.73,41.73
2017-02-01 14:35:00,47.75,38.87
2017-02-01 14:40:00,47.75,41.73
2017-02-01 14:45:00,47.75,41.73
2017-02-01 14:50:00,44.78,44.78
2017-02-01 14:53:00,44.78,
2017-02-01 14:55:00,41.73,44.78
2017-02-01 15:00:00,44.78,44.78
2017-02-01 15:05:00,44.78,54.89
2017-02-01 15:10:00,44.78,54.89
2017-02-01 15:15:00,42.03,58.55
2017-02-01 15:20:00,44.78,58.55
2017-02-01 15:25:00,48.03,54.89
2017-02-01 15:30:00,48.03,54.89
2017-02-01 15:35:00,58.8,54.89
2017-02-01 15:40:00,62.72,54.89
2017-02-01 15:45:00,62.72,54.89
2017-02-01 15:50:00,62.72,54.89
2017-02-01 15:53:00,62.72,
2017-02-01 15:55:00,62.72,54.89
2017-02-01 16:00:00,62.72,58.55
2017-02-01 16:05:00,62.72,58.55
2017-02-01 16:10:00,62.72,62.72
2017-02-01 16:15:00,54.89,62.72
2017-02-01 16:20:00,58.55,62.72
2017-02-01 16:25:00,54.89,62.72
2017-02-01 16:30:00,58.55,62.72
2017-02-01 16:35:00,58.55,62.72
2017-02-01 16:40:00,58.55,62.72
2017-02-01 16:45:00,54.89,62.72
2017-02-01 16:50:00,54.89,62.72
2017-02-01 16:53:00,54.89,
2017-02-01 16:55:00,54.89,62.72
2017-02-01 17:00:00,54.89,62.72
2017-02-01 17:05:00,54.89,58.55
2017-02-01 17:10:00,58.55,62.72
2017-02-01 17:15:00,58.55,62.72
2017-02-01 17:20:00,54.89,58.55
2017-02-01 17:25:00,54.89,54.89
2017-02-01 17:30:00,54.89,51.21
2017-02-01 17:35:00,51.48,51.21
2017-02-01 17:40:00,54.89,51.21
2017-02-01 17:45:00,54.89,51.21
2017-02-01 17:50:00,58.55,51.21
2017-02-01 17:53:00,58.55,
2017-02-01 17:55:00,58.55,58.55
2017-02-01 18:00:00,58.55,58.55
2017-02-01 18:05:00,58.55,58.55
2017-02-01 18:10:00,58.55,58.55
2017-02-01 18:15:00,58.55,58.55
2017-02-01 18:20:00,58.55,58.55
2017-02-01 18:25:00,58.55,58.55
2017-02-01 18:30:00,58.55,54.62
2017-02-01 18:35:00,58.55,47.75
2017-02-01 18:40:00,58.55,47.75
2017-02-01 18:45:00,58.55,54.62
2017-02-01 18:50:00,58.55,58.55
2017-02-01 18:53:00,58.55,
2017-02-01 18:55:00,54.89,58.55
2017-02-01 19:00:00,51.21,58.55
2017-02-01 19:05:00,51.21,58.55
2017-02-01 19:10:00,47.75,58.55
2017-02-01 19:15:00,44.78,58.55
2017-02-01 19:20:00,44.78,58.55
2017-02-01 19:25:00,51.21,58.55
2017-02-01 19:30:00,51.21,58.55
2017-02-01 19:35:00,47.75,58.55
2017-02-01 19:40:00,44.78,58.55
2017-02-01 19:45:00,44.78,58.55
2017-02-01 19:50:00,,
2017-02-01 19:53:00,44.78,
2017-02-01 19:55:00,44.78,58.55
2017-02-01 20:00:00,48.03,58.55
2017-02-01 20:05:00,51.21,58.55
2017-02-01 20:10:00,54.89,62.48
2017-02-01 20:15:00,48.03,62.48
2017-02-01 20:20:00,51.21,62.48
2017-02-01 20:25:00,51.21,62.48
2017-02-01 20:30:00,54.89,62.48
2017-02-01 20:35:00,54.89,66.71
2017-02-01 20:40:00,54.89,66.71
2017-02-01 20:45:00,51.21,66.71
2017-02-01 20:50:00,54.89,66.71
2017-02-01 20:53:00,51.21,
2017-02-01 20:55:00,51.21,71.47
2017-02-01 21:00:00,51.21,71.47
2017-02-01 21:05:00,54.62,71.47
2017-02-01 21:10:00,54.62,71.47
2017-02-01 21:15:00,54.62,71.47
2017-02-01 21:20:00,54.62,71.47
2017-02-01 21:25:00,54.62,71.47
2017-02-01 21:30:00,54.62,71.47
2017-02-01 21:35:00,54.62,71.47
2017-02-01 21:40:00,54.62,71.47
2017-02-01 21:45:00,54.62,71.47
2017-02-01 21:50:00,54.62,71.47
2017-02-01 21:53:00,54.62,
2017-02-01 21:55:00,54.62,71.47
2017-02-01 22:00:00,54.62,71.47
2017-02-01 22:05:00,54.62,71.47
2017-02-01 22:10:00,47.75,71.47
2017-02-01 22:15:00,54.62,71.47
2017-02-01 22:20:00,58.55,71.47
2017-02-01 22:25:00,58.55,71.47
2017-02-01 22:27:00,58.55,
2017-02-01 22:30:00,58.55,71.47
2017-02-01 22:35:00,58.55,71.47
2017-02-01 22:40:00,58.55,71.47
2017-02-01 22:45:00,58.55,71.47
2017-02-01 22:50:00,58.55,71.47
2017-02-01 22:53:00,62.48,
2017-02-01 22:55:00,62.48,76.35
2017-02-01 23:00:00,62.48,76.35
2017-02-01 23:05:00,66.93,71.47
