R2 Score
-3690.381103515625
-1579.73876953125
-1356.6229248046875
-176.76611328125
-240.52928161621094
-785.0990600585938
-1028.1044921875
-956.8908081054688
-694.2156982421875
-384.24945068359375
-160.35655212402344
-72.64724731445312
-41.30726623535156
-76.27473449707031
-171.5318603515625
-262.9636535644531
-304.8581848144531
-290.29168701171875
-237.6103057861328
-173.26976013183594
-118.54483032226562
-83.51656341552734
-63.22137451171875
-55.14350891113281
-57.8857307434082
-73.5573959350586
-102.53551483154297
-135.18466186523438
-161.96290588378906
-174.641845703125
-170.4945526123047
-152.57968139648438
-127.62985229492188
-102.9666748046875
-83.80630493164062
-72.24552917480469
-68.23790740966797
-71.28968048095703
-80.5850601196289
-94.83483123779297
-111.02889251708984
-125.00868225097656
-132.9572296142578
-132.91879272460938
-125.47274017333984
-113.29541778564453
-99.97222900390625
-88.6966781616211
-81.48365020751953
-79.10330963134766
-81.40653228759766
-87.56840515136719
-96.09703063964844
-104.90164184570312
-111.7193374633789
-114.81304168701172
-113.56769561767578
-108.65895080566406
-101.73942565917969
-94.76541137695312
-89.40153503417969
-87.52835845947266
-87.83191680908203
-90.63601684570312
-95.29345703125
-100.34663391113281
-104.38519287109375
-106.30994415283203
-105.67279815673828
-102.82592010498047
-98.72759246826172
-94.57398986816406
-91.42848205566406
-89.96228790283203
-90.3526382446289
-92.29740905761719
-95.1200180053711
-97.9415054321289
-99.91751098632812
-100.49231719970703
-99.56689453125
-97.4918441772461
-94.93031311035156
-92.6092758178711
-91.09740447998047
-90.65543365478516
-91.23394775390625
-92.51980590820312
-94.03643035888672
-95.23292541503906
-95.52371978759766
-94.86390686035156
-93.64008331298828
-92.21146392822266
-90.59632110595703
-89.59050750732422
-89.41593170166016
-89.3852767944336
-89.9137191772461
-90.49081420898438
-90.98198699951172
-90.53385925292969
-89.75640869140625
-88.71392059326172
-87.67887115478516
-86.70062255859375
-85.98400115966797
-85.77555847167969
-85.99580383300781
-86.13563537597656
-86.08341979980469
-85.76002502441406
-85.23213195800781
-84.17221069335938
-82.94123840332031
-81.94253540039062
-81.21711730957031
-80.80455017089844
-80.61103057861328
-80.11253356933594
-80.06898498535156
-79.85264587402344
-79.328369140625
-78.65711975097656
-78.11615753173828
-77.19471740722656
-76.25028991699219
-76.46778106689453
-76.15685272216797
-75.34833526611328
-74.95480346679688
-74.15364837646484
-73.57610321044922
-73.44706726074219
-71.41422271728516
-71.8180160522461
-70.47926330566406
-70.571044921875
-74.13556671142578
-71.4033432006836
-68.33708190917969
-68.36177062988281
-65.80763244628906
-65.5671615600586
-65.00535583496094
-63.27720642089844
-62.322330474853516
-61.48606491088867
-60.95784378051758
-58.27360916137695
-56.561012268066406
-56.2914924621582
-55.234737396240234
-52.34447479248047
-52.26789474487305
-54.50236129760742
