Variance
-0.9856539964675903
-3.426295757293701
-23.09477996826172
-7.437670707702637
-3.0866503715515137
-2.7921648025512695
-4.651863098144531
-7.542474746704102
-9.341658592224121
-7.9691572189331055
-4.213054656982422
-2.9569284915924072
-2.601379632949829
-2.539797306060791
-2.8571739196777344
-3.0248355865478516
-2.622603416442871
-2.348292350769043
-2.5326056480407715
-2.8456907272338867
-2.844437599182129
-2.436446189880371
-1.8800010681152344
-1.4048502445220947
-1.1998474597930908
-1.1897263526916504
-1.237328052520752
-1.2901113033294678
-1.3237671852111816
-1.4245281219482422
-1.6007194519042969
-1.79217529296875
-1.9131274223327637
-1.9072556495666504
-1.7852823734283447
-1.6047980785369873
-1.4307646751403809
-1.3020391464233398
-1.223503828048706
-1.1824798583984375
-1.1716506481170654
-1.192258358001709
-1.2405807971954346
-1.3066437244415283
-1.3797879219055176
-1.448390007019043
-1.48124098777771
-1.4564933776855469
-1.422673225402832
-1.5269575119018555
-1.3087735176086426
-1.2739336490631104
-1.5656352043151855
-1.2451906204223633
-1.2477498054504395
-1.2563412189483643
-1.281768560409546
-1.3082234859466553
-1.3297817707061768
-1.3399245738983154
-1.337472677230835
-1.322800874710083
-1.3010051250457764
-1.2814159393310547
-1.2690060138702393
-1.265890121459961
-1.2721366882324219
-1.2821969985961914
-1.2940855026245117
-1.3083794116973877
-1.3197438716888428
-1.3233282566070557
-1.317129135131836
-1.3050353527069092
-1.286088228225708
-1.2628073692321777
-1.247459888458252
-1.2292532920837402
-1.2189662456512451
-1.222618818283081
-1.236058235168457
-1.2818341255187988
-1.3084776401519775
-1.3204762935638428
-1.3359911441802979
-1.3534598350524902
-1.3495783805847168
-1.2923109531402588
-1.2510590553283691
-1.2258594036102295
-1.2126545906066895
-1.2023820877075195
-1.1974616050720215
-1.2044413089752197
-1.2272496223449707
-1.2328250408172607
-1.2283334732055664
-1.2234184741973877
-1.2232918739318848
-1.2045228481292725
-1.1838970184326172
-1.1836748123168945
-1.1854755878448486
-1.2124292850494385
-1.2308282852172852
-1.2372210025787354
-1.2446463108062744
-1.2417240142822266
-1.2171812057495117
-1.194180965423584
-1.1908013820648193
-1.167555809020996
-1.2056903839111328
-1.213602066040039
-1.2109777927398682
-1.219449520111084
-1.2165257930755615
-1.2265453338623047
-1.2365140914916992
-1.2360162734985352
-1.2504162788391113
-1.2556710243225098
-1.1698105335235596
-1.2086336612701416
-1.191087245941162
-1.1765663623809814
-1.1821825504302979
-1.2866954803466797
-1.2917280197143555
-1.261594533920288
-1.2514183521270752
-1.2370514869689941
-1.1733653545379639
-1.1345996856689453
-1.1932542324066162
-1.283998727798462
-1.3595609664916992
-1.4015450477600098
-1.3629059791564941
-1.2743470668792725
-1.1889312267303467
-1.1576673984527588
-1.1808903217315674
-1.2512710094451904
-1.3557467460632324
-1.4342689514160156
-1.4352819919586182
-1.3655705451965332
-1.2704310417175293
-1.203587293624878
-1.1892375946044922
-1.2153241634368896
-1.2578721046447754
-1.3325603008270264
-1.3242058753967285
-1.3997244834899902
-1.4213643074035645
-1.2926361560821533
-1.2716407775878906
-1.282745122909546
-1.2349364757537842
-1.230057716369629
-1.2631797790527344
-1.3078172206878662
-1.310673475265503
-1.312964916229248
-1.3329687118530273
-1.326697587966919
-1.3145451545715332
-1.3120856285095215
-1.2987382411956787
-1.282688856124878
-1.2859094142913818
-1.2828495502471924
-1.2808349132537842
-1.2858338356018066
-1.2979271411895752
-1.2913355827331543
-1.2841756343841553
-1.2699573040008545
-1.2376980781555176
-1.2231969833374023
-1.2213072776794434
-1.2660057544708252
-1.2945168018341064
-1.3441720008850098
-1.336360216140747
-1.262814998626709
-1.207404375076294
-1.2128775119781494
-1.2439913749694824
-1.2902064323425293
-1.3077926635742188
-1.2800335884094238
-1.2396297454833984
-1.2286264896392822
-1.2476646900177002
-1.280045509338379
-1.3022260665893555
-1.2956957817077637
-1.300931692123413
-1.3016691207885742
-1.2898204326629639
-1.2917625904083252
-1.2902038097381592
-1.2688767910003662
-1.2567784786224365
-1.2743926048278809
-1.3033864498138428
-1.2905099391937256
-1.2857155799865723
-1.2796905040740967
-1.2922048568725586
-1.328049659729004
-1.2897231578826904
-1.2247755527496338
-1.2609033584594727
-1.3344662189483643
-1.379664421081543
-1.365555763244629
-1.294543981552124
-1.2391130924224854
-1.2819526195526123
-1.3626563549041748
-1.3762218952178955
-1.3669757843017578
-1.3606548309326172
-1.354069471359253
-1.3741581439971924
-1.395444393157959
-1.3847289085388184
-1.3643457889556885
-1.3790087699890137
-1.4180798530578613
-1.4378583431243896
-1.4289641380310059
-1.4156136512756348
-1.4092347621917725
-1.417741060256958
-1.4590039253234863
-1.5164079666137695
-1.542999029159546
-1.5285007953643799
-1.5161395072937012
-1.514357089996338
-1.4999079704284668
-1.511521339416504
-1.5632917881011963
-1.5986700057983398
-1.6350314617156982
-1.671459436416626
-1.616532564163208
-1.5792169570922852
-1.607497215270996
-1.6084327697753906
-1.6837825775146484
-1.575960397720337
-1.788182258605957
-1.579162836074829
-1.8191242218017578
-1.4941956996917725
-1.666431188583374
-1.5822761058807373
-1.6669213771820068
-1.6883525848388672
-1.470752239227295
-1.7771711349487305
-1.242873191833496
-2.3866565227508545
-0.9857345819473267
-1.6049997806549072
-1.5109691619873047
-1.7990667819976807
-2.324540376663208
-1.5074717998504639
-1.0327274799346924
-1.5581974983215332
-2.781737804412842
-2.1423838138580322
-1.0530595779418945
-1.2405428886413574
-1.9684460163116455
-2.425713300704956
-2.1712379455566406
-1.5681371688842773
-1.3523781299591064
-1.7101173400878906
-2.2400083541870117
-2.4726080894470215
-2.330585479736328
-2.119041681289673
-2.0228652954101562
-1.9516546726226807
-1.831376314163208
-1.702263355255127
-1.5524487495422363
-1.3987131118774414
-1.3240563869476318
-1.4057896137237549
-1.6065325736999512
-1.7134747505187988
-1.5760622024536133
-1.3347599506378174
-1.2380177974700928
-1.3732409477233887
-1.5374648571014404
-1.4456825256347656
-1.211864709854126
-1.1524860858917236
-1.3141577243804932
-1.4450702667236328
-1.3372828960418701
-1.1722097396850586
-1.1515288352966309
-1.191192388534546
-1.1175751686096191
-0.9893889427185059
-0.9212006330490112
-0.8791077136993408
-0.782903790473938
-0.6737210750579834
-0.6478192806243896
-0.6567156314849854
-0.5973560810089111
-0.5816200971603394
-0.626744270324707
-0.7519073486328125
-0.5193531513214111
-0.6569151878356934
-0.6744385957717896
-0.5314404964447021
-0.5739773511886597
-0.550457239151001
-0.4786316156387329
-0.545168399810791
-0.5268120765686035
-0.36093854904174805
-0.4094282388687134
-0.43897533416748047
-0.394018292427063
-0.45061492919921875
-0.3657768964767456
-0.37586474418640137
-0.4157071113586426
-0.34909892082214355
-0.47855865955352783
-0.23772335052490234
-0.30704641342163086
-0.12976956367492676
-0.28267812728881836
-0.22826504707336426
-0.19165992736816406
-0.3605537414550781
-0.23166024684906006
-0.1690371036529541
-0.17200446128845215
-0.32074201107025146
-0.17988955974578857
-0.17208337783813477
-0.20787835121154785
-0.19421684741973877
-0.15739083290100098
-0.22557544708251953
-0.2171863317489624
-0.06184113025665283
-0.2816876173019409
-0.15853667259216309
-0.3123587369918823
-0.19553792476654053
-0.19788503646850586
-0.11266374588012695
-0.24573862552642822
-0.10047614574432373
0.006385922431945801
-0.25916361808776855
-0.03955042362213135
-0.11167776584625244
-0.32718992233276367
-0.08727407455444336
-0.5060120820999146
-0.09835600852966309
-0.22915351390838623
-0.1942729949951172
-0.05748701095581055
-0.2719482183456421
-0.19011366367340088
-0.3141450881958008
-0.21283936500549316
-0.12675738334655762
-0.21763432025909424
-0.20417249202728271
-0.3864063024520874
-0.24404215812683105
-0.2403564453125
-0.24128031730651855
-0.2066720724105835
-0.25183236598968506
-0.2558938264846802
-0.40753400325775146
-0.32536137104034424
-0.44325900077819824
-0.35616326332092285
-0.3767857551574707
-0.48700857162475586
-0.24267053604125977
-0.494976282119751
-0.15826988220214844
-0.865111231803894
-0.33475804328918457
-0.3259536027908325
-0.2922481298446655
-0.2525501251220703
-0.8363550901412964
-0.4192551374435425
-0.30717265605926514
-0.8293559551239014
-0.29853832721710205
-0.3215909004211426
-0.6391233205795288
-0.282975435256958
